
==========
== CUDA ==
==========

CUDA Version 12.9.1

Container image Copyright (c) 2016-2023, NVIDIA CORPORATION & AFFILIATES. All rights reserved.

This container image and its contents are governed by the NVIDIA Deep Learning Container License.
By pulling and using the container, you accept the terms and conditions of this license:
https://developer.nvidia.com/ngc/nvidia-deep-learning-container-license

A copy of this license is made available in this container at /NGC-DL-CONTAINER-LICENSE for your convenience.

ggml_cuda_init: found 1 CUDA devices (Total VRAM: 8098 MiB):
  Device 0: NVIDIA GeForce GTX 1080, compute capability 6.1, VMM: yes, VRAM: 8098 MiB
Starting RPC server v4.0.2
  endpoint       : 127.0.0.1:50052
  local cache    : n/a
Devices:
  CUDA0: NVIDIA GeForce GTX 1080 (8098 MiB, 7299 MiB free)
  transport      : TCP
Accepted client connection
Client connection closed
Accepted client connection
Client connection closed
Accepted client connection
Client connection closed
Accepted client connection
Client connection closed
Accepted client connection
Client connection closed
Accepted client connection
rpc_trace event=set_tensor name=blk.12.ffn_norm.weight type=f32 ne=5120,1,1,1 offset=0 bytes=20480 duration_us=62
rpc_trace event=set_tensor name=blk.12.ffn_gate.weight type=q4_K ne=5120,13824,1,1 offset=0 bytes=39813120 duration_us=18880
rpc_trace event=set_tensor name=blk.12.ffn_down.weight type=q4_K ne=13824,5120,1,1 offset=0 bytes=39813120 duration_us=19426
rpc_trace event=set_tensor name=blk.12.ffn_up.weight type=q4_K ne=5120,13824,1,1 offset=0 bytes=39813120 duration_us=12890
rpc_trace event=set_tensor name=blk.13.attn_norm.weight type=f32 ne=5120,1,1,1 offset=0 bytes=20480 duration_us=66
rpc_trace event=set_tensor name=blk.13.attn_q.weight type=q4_K ne=5120,5120,1,1 offset=0 bytes=14745600 duration_us=7251
rpc_trace event=set_tensor name=blk.13.attn_k.weight type=q4_K ne=5120,1024,1,1 offset=0 bytes=2949120 duration_us=680
rpc_trace event=set_tensor name=blk.13.attn_v.weight type=q4_K ne=5120,1024,1,1 offset=0 bytes=2949120 duration_us=1475
rpc_trace event=set_tensor name=blk.13.attn_q.bias type=f32 ne=5120,1,1,1 offset=0 bytes=20480 duration_us=79
rpc_trace event=set_tensor name=blk.13.attn_k.bias type=f32 ne=1024,1,1,1 offset=0 bytes=4096 duration_us=10
rpc_trace event=set_tensor name=blk.13.attn_v.bias type=f32 ne=1024,1,1,1 offset=0 bytes=4096 duration_us=10
rpc_trace event=set_tensor name=blk.13.attn_output.weight type=q4_K ne=5120,5120,1,1 offset=0 bytes=14745600 duration_us=6332
rpc_trace event=set_tensor name=blk.13.ffn_norm.weight type=f32 ne=5120,1,1,1 offset=0 bytes=20480 duration_us=61
rpc_trace event=set_tensor name=blk.13.ffn_gate.weight type=q4_K ne=5120,13824,1,1 offset=0 bytes=39813120 duration_us=19358
rpc_trace event=set_tensor name=blk.13.ffn_down.weight type=q4_K ne=13824,5120,1,1 offset=0 bytes=39813120 duration_us=16334
rpc_trace event=set_tensor name=blk.13.ffn_up.weight type=q4_K ne=5120,13824,1,1 offset=0 bytes=39813120 duration_us=19421
